campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,is_image,is_personalised,is_quote,is_timer,is_emoticons,is_discount,is_price,is_urgency,target_audience,click_rate
256,3,107,15032,16,3,0,Noon,6,26,5,41,1,0,1,0,0,0,0,0,5,0.0194930503038047
257,3,82,9342,55,3,0,Noon,2,11,1,36,2,0,1,0,0,0,0,0,10,0.0181947069943289
258,3,82,9557,63,2,0,Evening,2,11,5,31,0,0,1,0,0,0,0,0,1,0.0057880742166267
259,3,87,12271,42,1,0,Evening,15,31,3,32,2,0,0,0,0,0,0,0,5,0.0040444059262927
260,3,68,10208,33,1,0,Evening,15,12,4,30,1,0,0,0,0,0,0,0,12,0.0022561610551891
261,3,78,10405,25,1,0,Evening,6,26,0,28,0,0,0,0,0,0,0,0,14,0.2519230769230769
262,3,111,15991,26,1,0,Evening,6,26,11,19,2,0,1,0,0,0,0,0,5,0.0080688959577934
263,3,115,15991,26,1,0,Noon,6,26,11,19,2,0,1,0,0,0,0,0,4,0.0096920278798383
264,3,64,2348,50,1,0,Morning,2,11,1,19,2,0,1,0,0,0,0,0,12,0.6925207756232687
265,3,81,17044,27,0,0,Evening,2,11,5,34,1,0,1,0,0,0,0,0,10,0.0668278742580786
266,3,93,10405,25,0,0,Evening,6,26,0,28,0,0,0,0,0,0,0,0,14,0.1992281717317896
267,3,115,15957,26,0,0,Evening,6,26,11,19,2,0,1,0,0,0,0,0,8,0.0234104902703236
268,3,95,12232,21,5,1,Evening,15,6,4,32,0,0,0,0,0,0,0,1,12,0.002251958224543
269,3,86,12266,22,5,1,Evening,15,1,4,35,0,0,0,0,0,0,0,1,12,0.0054845126456379
270,3,89,8477,21,6,1,Evening,2,11,3,33,0,0,1,0,0,0,0,1,14,0.1672609400324149
271,3,87,9687,54,4,0,Evening,15,9,2,30,1,0,1,0,2,0,0,0,16,0.0055663340724316
272,3,98,15906,25,4,0,Evening,6,26,11,21,2,0,1,0,0,0,0,0,15,0.0185800664717895
273,3,93,10909,27,4,0,Evening,2,11,4,23,2,0,2,0,0,0,0,0,12,0.0222772277227722
274,3,109,5766,33,4,0,Evening,2,11,3,25,0,0,0,0,0,0,0,0,14,0.2792792792792793
275,3,81,11111,57,4,0,Noon,2,11,4,35,2,0,1,0,0,0,0,0,16,0.008157285128794
276,3,79,11062,31,3,0,Evening,2,11,4,28,2,0,2,0,0,0,0,0,11,0.0051438601846905
277,3,62,1514,89,3,0,Evening,2,11,0,22,0,0,1,0,0,0,0,0,12,0.1830985915492957
278,3,62,1526,90,3,0,Evening,2,11,0,22,1,0,1,0,0,0,0,0,12,0.4666666666666667
279,3,81,11111,57,3,0,Evening,2,11,4,35,2,0,1,0,0,0,0,0,16,0.0097220053100109
280,3,97,14811,20,2,0,Evening,6,26,5,36,2,0,0,0,0,0,0,0,4,0.003686129955688
281,3,72,7089,63,2,0,Noon,15,6,3,29,1,0,1,0,1,0,0,0,16,0.0019190174630589
282,3,85,11468,42,2,0,Noon,15,1,4,34,2,0,0,0,1,0,0,0,5,0.0070022242359337
283,3,77,11062,31,1,0,Evening,2,11,4,28,2,0,2,0,0,0,0,0,15,0.012603101286704
284,3,83,4945,58,1,0,Evening,2,11,2,29,0,0,2,0,0,0,0,1,14,0.0410557184750733
285,3,109,5767,33,2,0,Evening,2,11,3,25,0,0,0,0,0,0,0,0,14,0.2517605633802817
286,3,93,13358,22,0,0,Evening,6,26,5,36,0,0,0,0,0,0,0,0,0,0.0197322203396834
287,3,61,11967,28,2,0,Morning,10,42,5,30,1,0,2,0,2,0,0,0,12,0.1068376068376068
288,3,58,15387,38,0,0,Evening,2,11,5,20,0,0,0,0,0,0,0,0,1,0.0115168405507122
289,3,79,11068,31,5,1,Noon,2,11,4,28,2,0,2,0,0,0,0,0,2,0.0147922396491488
290,3,83,4901,55,5,1,Morning,2,11,2,17,0,0,2,0,0,0,0,0,14,0.043343653250774
291,3,84,6892,47,5,1,Morning,15,9,2,30,1,0,0,0,0,0,0,0,10,0.0059598398484061
292,3,66,15402,31,4,0,Noon,2,11,3,24,0,0,2,0,0,0,0,0,10,0.011970802919708
293,3,79,11068,31,4,0,Evening,2,11,4,28,2,0,2,0,0,0,0,0,4,0.0319435348904897
294,3,112,18871,13,3,0,Evening,15,13,10,33,2,0,0,0,1,0,0,1,12,0.0028926690268543
295,3,98,13358,22,4,0,Evening,6,26,5,36,0,0,0,0,0,0,0,0,5,0.0284352744030163
296,3,70,7752,23,3,0,Evening,10,42,0,31,1,0,1,0,0,0,0,0,12,0.150709219858156
297,3,79,16859,15,3,0,Evening,10,42,3,31,1,0,1,0,2,0,0,0,14,0.0413264455924012
298,3,103,24423,15,2,0,Evening,15,13,11,29,2,0,1,0,0,0,0,0,16,0.0039098493338314
299,3,83,22487,21,2,0,Evening,2,11,6,32,1,0,4,0,0,0,0,0,10,0.0239808153477218
300,3,83,23963,21,2,0,Evening,2,11,12,30,2,0,3,0,0,0,0,0,15,0.0039123180484437
301,3,70,17473,18,2,0,Noon,10,42,7,27,0,0,1,0,1,0,0,0,12,0.002615518744551
302,3,86,22487,21,1,0,Evening,2,11,6,32,1,0,4,0,0,0,0,0,10,0.0124571784490812
303,3,86,23979,21,1,0,Evening,2,11,12,29,2,0,4,0,0,0,0,0,16,0.0038162007217972
304,3,84,4901,55,1,0,Evening,2,11,2,17,0,0,2,0,0,0,0,0,14,0.0737179487179487
305,3,103,24423,15,0,0,Evening,15,13,11,29,2,0,1,0,0,0,0,0,5,0.0035273368606701
306,3,90,31389,12,5,1,Noon,2,11,15,18,1,0,1,0,1,0,0,0,10,0.0084745762711864
307,3,83,4903,55,5,1,Noon,2,11,2,17,0,0,2,0,0,0,0,0,14,0.092526690391459
308,3,104,13751,47,5,1,Noon,15,9,3,32,0,0,0,0,0,0,0,0,16,0.0073331367344932
309,0,83,6502,129,3,0,Evening,15,9,3,28,1,0,0,0,0,0,5499,0,15,0.0080683530251367
310,3,87,31383,12,3,0,Evening,2,11,16,18,1,0,1,0,0,0,0,0,16,0.004019651630192
311,3,92,13759,32,2,0,Evening,15,9,4,30,1,0,1,0,0,0,0,0,16,0.0083763538819718
312,3,93,11378,41,2,0,Evening,2,11,5,28,0,0,1,0,0,0,0,0,15,0.0020805825631176
313,3,83,4903,55,1,0,Evening,2,11,2,17,0,0,2,0,0,0,0,0,14,0.0619469026548672
314,3,113,10815,51,1,0,Evening,15,9,3,35,1,0,0,0,1,0,0,0,16,0.0035244284929026
315,3,72,11378,41,1,0,Evening,2,11,5,28,0,0,1,0,0,0,0,0,16,0.0044906496062992
316,3,98,10815,51,1,0,Evening,15,9,3,35,1,0,0,0,1,0,0,0,15,0.0034879151110237
317,3,72,12840,35,1,0,Noon,2,11,5,27,0,0,1,0,0,0,0,0,11,0.0065276518585675
318,3,65,12087,31,2,0,Noon,10,42,5,31,0,0,2,0,2,0,0,0,12,0.101026045777427
319,3,80,19716,25,5,1,Evening,15,9,10,21,1,0,1,0,0,0,0,0,16,0.0131367292225201
320,3,97,14333,53,6,1,Noon,2,11,4,25,1,0,6,0,0,0,0,0,10,0.0235602094240837
321,3,79,8851,40,4,0,Evening,15,9,3,31,1,0,0,0,0,0,0,0,16,0.0022750305060908
322,0,83,6456,125,5,1,Evening,15,9,3,33,1,0,0,0,0,0,0,0,15,0.0074787679046773
323,3,81,11378,41,0,0,Evening,2,11,6,28,0,0,1,0,0,0,0,0,1,0.0061383740876526
324,3,97,12874,60,4,0,Noon,2,11,7,27,2,0,6,0,0,0,0,0,16,0.0032387759660486
325,3,72,8993,61,3,0,Evening,15,9,2,30,0,0,0,0,0,0,0,0,12,0.0091286307053941
326,3,88,9951,44,3,0,Evening,15,9,4,27,1,0,0,0,0,0,0,0,16,0.0047666673759921
327,3,97,12876,60,3,0,Evening,2,11,7,27,2,0,6,0,0,0,0,0,16,0.0057844214541911
328,3,71,10720,45,2,0,Evening,15,9,4,27,1,0,1,0,0,0,0,0,13,0.0080070364866094
329,3,94,9956,78,2,0,Evening,2,11,5,27,2,0,1,0,0,0,0,0,15,0.004309564335639
330,3,73,7783,34,1,0,Evening,2,11,2,24,1,0,3,0,0,0,0,0,14,0.0625
331,3,57,10296,32,1,0,Evening,15,9,3,25,2,0,1,0,0,0,0,0,9,0.0029233605478008
332,3,77,17347,15,2,0,Noon,10,42,7,28,0,0,1,0,0,0,0,0,12,0.0088901432300853
333,3,84,16981,16,2,0,Evening,10,42,0,31,1,0,1,0,0,0,0,0,14,0.0237221659919028
334,3,86,11375,65,1,0,Noon,2,11,4,27,2,0,1,0,0,0,0,0,10,0.0350809560524286
335,3,44,5427,65,0,0,Evening,15,9,1,32,0,0,0,0,0,0,0,0,12,0.0046447681331747
336,3,161,6569,126,0,0,Evening,2,11,5,21,2,0,1,0,0,0,0,0,1,0.0051628122824657
337,3,92,9400,57,6,1,Evening,15,9,4,20,0,0,0,0,0,0,0,0,12,0.0016370734164462
338,3,84,12641,41,5,1,Noon,2,11,5,29,2,0,1,0,0,0,0,0,10,0.0351170568561872
339,3,92,9403,57,4,0,Evening,15,9,4,21,0,0,0,0,0,0,0,0,10,0.0025053118954745
340,3,83,11196,48,4,0,Noon,2,11,6,31,2,0,1,0,0,0,0,0,16,0.0069759439421903
341,3,91,9222,38,3,0,Evening,15,9,4,37,0,0,0,0,0,0,0,0,16,0.0107031567538273
342,3,62,1545,91,3,0,Evening,2,11,0,22,1,1,1,0,0,0,0,0,12,0.5263157894736842
343,3,57,5703,78,2,0,Evening,15,9,2,36,0,0,1,0,0,0,0,0,12,0.0034686279851085
344,3,83,11196,48,3,0,Evening,2,11,6,31,2,0,1,0,0,0,0,0,16,0.0095472953100608
345,3,85,17600,19,5,1,Noon,10,42,7,31,2,0,1,0,1,0,0,0,12,0.0053392054538324
346,3,86,6002,95,2,0,Evening,2,11,4,42,2,0,0,0,0,0,0,0,15,0.010196993003523
347,3,80,3413,52,2,0,Noon,6,10,2,13,1,0,0,0,0,0,0,0,12,0.0308451573103022
348,3,57,5703,78,1,0,Evening,15,9,2,36,0,0,1,0,0,0,0,0,9,0.0079254365121947
349,3,87,7597,79,1,0,Noon,2,11,4,30,2,0,0,0,0,0,0,0,10,0.0496246872393661
350,3,96,23563,23,1,0,Evening,15,13,10,29,1,0,1,0,0,0,0,0,12,0.0041246225233851
351,3,62,1554,94,6,1,Evening,2,11,0,22,0,0,1,0,0,0,0,0,12,0.4285714285714285
352,3,74,14927,30,4,0,Noon,2,11,5,30,0,0,1,0,0,0,0,0,11,0.007271487814577
353,3,55,7473,74,4,0,Noon,15,9,3,28,2,0,1,0,0,0,0,0,10,0.0055456253723818
354,3,94,11795,35,1,0,Evening,2,11,4,27,2,0,2,0,0,0,0,0,5,0.117798353909465
355,3,74,14927,30,4,0,Noon,2,11,5,30,0,0,1,0,0,0,0,0,10,0.0255670789196384
356,3,167,11795,35,1,0,Evening,2,11,4,27,2,0,2,0,0,0,0,0,12,0.0128107261695047
357,3,42,7138,61,5,1,Morning,6,10,3,28,2,0,0,0,0,0,0,0,14,0.1147540983606557
358,3,61,7138,61,3,0,Evening,6,10,3,28,2,0,0,0,0,0,0,0,14,0.0047746837207681
359,3,89,10674,46,5,1,Noon,2,11,4,27,0,0,2,0,0,0,0,0,10,0.0237055643317601
360,3,82,15605,34,5,1,Noon,15,9,7,31,0,0,1,0,2,0,0,0,15,0.0045134621829963
361,3,71,9945,90,5,1,Evening,15,9,3,39,1,0,0,0,0,0,0,0,16,0.0042823801468856
362,3,67,9010,45,4,0,Noon,15,9,4,26,0,0,1,0,0,0,0,0,12,0.0392287234042553
363,3,85,12383,33,3,0,Evening,15,9,4,30,1,0,1,0,0,0,0,0,16,0.0037221213113777
364,3,76,14908,34,3,0,Evening,15,9,4,16,1,0,2,0,1,0,0,0,12,0.0056138690527402
365,3,85,12383,33,2,0,Evening,15,9,4,30,1,0,1,0,0,0,0,0,16,0.0063303553915012
366,3,118,29451,13,3,0,Noon,1,5,10,29,2,0,2,0,0,0,0,0,10,0.0077925396014307
367,3,93,23028,21,1,0,Evening,15,9,10,25,0,0,1,0,0,0,0,0,12,0.0062528754862185
368,3,93,23028,21,2,0,Noon,15,9,10,25,0,0,1,0,0,0,0,0,12,0.0054920913884007
369,3,93,23028,21,2,0,Morning,15,9,10,25,0,0,1,0,0,0,0,0,12,0.0066740823136818
370,10,100,33099,13,4,0,Evening,1,5,15,27,0,0,0,0,0,0,0,0,10,0.0091259761031141
371,3,76,19716,25,6,1,Noon,15,9,10,21,1,0,1,0,0,0,0,0,12,0.0065049343937267
372,3,80,19716,25,4,0,Noon,15,9,10,21,1,0,1,0,0,0,0,0,10,0.0102877590577009
373,3,91,9648,34,4,0,Noon,15,9,4,26,0,0,0,0,0,0,0,0,15,0.0048373502070532
374,3,68,2944,43,4,0,Evening,9,34,2,43,1,0,0,0,0,0,0,0,12,0.1255411255411255
375,3,79,6064,95,3,0,Evening,15,9,3,19,0,0,0,0,0,0,0,0,15,0.0025222354971458
376,3,93,7990,51,6,1,Noon,15,9,3,29,1,0,0,0,0,0,0,0,12,0.0102628370139547
377,3,80,19716,25,3,0,Evening,15,9,10,20,1,0,1,0,0,0,0,0,12,0.0222965440356744
378,3,80,19716,25,3,0,Noon,15,9,10,20,1,0,1,0,0,0,0,0,12,0.0209895052473763
379,3,80,19716,25,4,0,Morning,15,9,10,20,1,0,1,0,0,0,0,0,12,0.0138408304498269
380,3,47,6987,51,5,1,Morning,6,10,3,15,2,0,0,0,0,0,0,0,14,0.0525362318840579
381,3,85,23246,12,2,0,Noon,1,5,2,21,1,0,2,0,0,0,0,0,10,0.0088633183019748
382,3,85,26483,10,2,0,Noon,1,5,13,29,1,0,3,0,0,0,0,0,13,0.0104166666666666
383,3,85,26483,10,2,0,Noon,1,5,13,29,1,0,3,0,0,0,0,0,16,0.0063151247237132
384,3,95,19716,25,2,0,Evening,15,9,10,20,1,0,1,0,0,0,0,0,7,0.0068042470465081
385,3,99,20663,16,2,0,Evening,15,13,10,30,0,0,5,0,1,1,0,1,12,0.0100358124427417
386,3,102,24438,16,1,0,Evening,15,13,11,27,2,0,2,0,0,1,0,0,16,0.0049370838291515
387,3,86,21258,19,0,0,Evening,15,13,11,27,2,0,2,0,0,1,0,0,12,0.0054745202835615
388,3,73,11243,24,5,1,Morning,10,42,0,31,1,0,2,0,0,0,0,0,12,0.0864197530864197
389,3,82,4645,19,4,0,Evening,9,34,0,24,1,0,1,0,0,0,0,0,12,0.0679012345679012
390,3,78,9603,33,4,0,Evening,15,9,4,26,0,0,0,0,0,0,0,0,10,0.0076185101580135
391,3,103,13971,24,4,0,Noon,1,5,3,20,0,0,2,0,0,0,0,0,13,0.0124139792200782
392,3,103,13962,24,4,0,Noon,1,5,2,16,0,0,2,0,0,0,0,0,10,0.0079693034238488
393,3,103,13971,24,4,0,Noon,1,5,3,20,0,0,2,0,0,0,0,0,16,0.0067876874506708
394,3,69,3708,108,3,0,Evening,6,10,2,42,2,0,0,0,0,0,0,0,12,0.0232408005164622
395,3,99,17902,26,3,0,Evening,1,5,1,19,0,0,1,0,0,0,0,0,10,0.0047569496060651
396,3,80,22611,19,2,0,Evening,1,5,4,30,2,0,2,0,0,0,0,0,11,0.0020674826331458
397,3,78,9603,33,3,0,Evening,15,9,4,26,0,0,0,0,0,0,0,0,13,0.0098069738480697
398,3,97,5164,74,2,0,Evening,15,9,1,32,1,0,0,0,2,0,0,0,10,0.0073248407643312
399,3,74,9477,20,2,0,Noon,1,5,3,15,0,0,3,0,0,0,0,0,14,0.0498261877172653
400,3,78,11475,25,3,0,Evening,10,42,0,25,1,0,0,0,0,0,0,0,14,0.0916666666666666
401,3,101,17546,19,1,0,Evening,1,5,2,21,2,0,1,0,0,0,0,0,10,0.0075858991521642
402,3,89,13488,38,1,0,Noon,1,5,4,27,1,0,0,0,0,0,0,0,16,0.0011524056467876
403,3,89,17821,25,0,0,Evening,1,5,3,30,0,0,1,0,0,0,0,0,7,0.0075937974612341
404,3,101,22617,19,1,0,Evening,1,5,4,30,2,0,2,0,0,0,0,0,16,0.0040373577196225
405,3,89,17821,25,0,0,Evening,1,5,3,30,0,0,1,0,0,0,0,0,1,0.0037736997474055
406,3,92,7914,29,2,0,Evening,1,5,0,34,1,0,0,0,0,0,0,0,14,0.0149900456727954
407,3,75,9560,22,5,1,Noon,1,5,4,17,0,0,1,0,0,0,0,0,12,0.0459610027855153
408,3,81,16515,14,2,0,Evening,1,5,0,31,1,0,0,0,0,0,0,0,14,0.009840515778758
409,3,82,18101,16,5,1,Evening,1,5,5,21,2,0,0,0,0,0,0,0,12,0.0088001609172282
410,3,64,12089,40,4,0,Noon,10,42,4,28,1,0,0,0,0,0,0,0,12,0.0100626778854378
411,3,66,13610,40,4,0,Evening,15,31,3,37,0,0,1,0,1,0,0,1,12,0.0028523963263642
412,3,100,17716,26,2,0,Evening,1,5,4,27,0,0,4,0,0,0,0,0,15,0.0019991318056158
413,3,81,14057,46,2,0,Evening,15,1,4,30,0,0,0,0,3,0,0,1,16,0.0089211039866183
414,3,62,9428,18,3,0,Noon,1,5,3,15,0,0,2,0,0,0,0,0,14,0.0295652173913043
415,3,91,12152,39,1,0,Evening,15,31,4,33,0,0,1,0,0,0,0,0,11,0.0054489457474532
416,3,64,12095,41,3,0,Noon,1,5,4,29,1,0,0,0,0,0,0,0,16,0.0088995079879119
417,3,90,13689,35,1,0,Evening,15,1,4,26,1,0,1,0,0,0,0,0,11,0.005512492474413
418,3,100,17737,27,1,0,Noon,1,5,1,26,0,0,2,0,0,0,0,0,10,0.0103248259860788
419,3,90,13689,35,1,0,Evening,15,1,4,26,1,0,1,0,0,0,0,0,15,0.0017472798030339
420,3,91,12152,39,1,0,Evening,15,31,4,33,0,0,1,0,0,0,0,0,15,0.0018796992481203
421,3,82,15605,34,4,0,Evening,15,9,7,31,0,0,1,0,2,0,0,0,15,0.0051217065314958
422,3,83,17933,29,0,0,Evening,10,42,4,32,0,0,1,0,1,0,0,0,12,0.0122076036994994
423,3,179,30541,12,0,0,Evening,1,5,17,17,1,0,0,0,0,0,0,0,1,0.0017787638547534
424,3,77,40968,11,0,0,Evening,1,5,23,15,1,0,0,0,0,0,0,0,1,0.0044175253342416
425,3,76,12158,39,0,0,Evening,15,31,4,33,0,0,1,0,3,0,0,0,5,0.0036593175372792
426,3,89,13689,35,0,0,Evening,15,1,4,26,1,0,1,0,3,0,0,0,5,0.0047466112501771
427,3,72,9572,22,5,1,Noon,1,5,4,17,0,0,1,0,0,0,0,0,12,0.036
428,0,83,6441,125,4,0,Evening,15,9,3,28,1,0,0,0,0,0,4999,0,15,0.012607263410468
429,3,177,17933,29,4,0,Noon,10,42,4,32,0,0,1,0,1,0,0,0,12,0.0111844154373248
430,3,120,29519,14,3,0,Noon,1,5,11,31,2,0,3,0,1,0,0,0,16,0.0055334268772914
431,3,50,7304,65,3,0,Noon,6,10,5,37,2,0,0,0,0,0,0,0,4,0.0583554376657825
432,3,103,15855,24,2,0,Evening,15,9,6,30,0,0,0,0,0,0,0,0,12,0.0032746908204145
433,3,95,12372,22,3,0,Evening,15,9,2,16,0,0,0,0,0,0,0,1,12,0.0090092350933547
434,3,54,9395,18,2,0,Noon,1,5,3,15,0,0,2,0,0,0,0,0,14,0.0508849557522123
435,3,82,23587,14,2,0,Noon,1,5,11,28,0,0,2,0,0,0,0,0,11,0.0021886897146996
436,3,53,7156,57,2,0,Evening,6,10,4,15,0,0,0,0,0,0,0,0,4,0.0012127652202035
437,3,45,8997,33,2,0,Evening,1,5,1,14,0,0,0,0,0,0,0,0,12,0.1608391608391608
438,3,67,4084,103,1,0,Evening,6,26,0,0,1,0,0,0,0,0,0,0,10,0.0
439,3,67,4863,166,1,0,Evening,6,26,0,0,1,0,0,0,0,0,0,0,10,0.0
440,3,97,23587,14,1,0,Noon,1,5,11,28,0,0,2,0,0,0,0,0,16,0.0035119519655602
441,3,97,23587,14,0,0,Evening,1,5,11,28,0,0,2,0,0,0,0,0,1,0.0022033448367401
442,3,72,12456,20,5,1,Noon,1,5,4,16,0,0,1,0,0,0,0,0,12,0.0424242424242424
443,3,89,5750,32,5,1,Noon,1,5,3,23,2,0,0,0,0,0,0,0,12,0.1441441441441441
444,3,86,14596,17,5,1,Noon,9,34,0,31,1,0,1,0,0,0,0,0,12,0.0665251238499646
445,3,95,14670,19,5,1,Noon,9,34,0,31,0,0,1,0,0,0,0,0,12,0.0848656294200848
446,3,97,14775,20,5,1,Morning,9,34,0,31,1,0,1,0,0,0,0,0,12,0.0840989399293286
447,3,71,7478,70,5,1,Evening,6,26,3,17,0,0,0,0,0,0,0,0,14,0.0986223118279569
448,3,98,17466,16,5,1,Morning,9,34,0,29,1,0,0,0,0,0,0,0,12,0.1257950530035335
449,3,82,7173,25,6,1,Morning,1,5,3,22,2,0,0,0,0,0,0,0,12,0.1907356948228883
450,3,86,31535,11,4,0,Noon,1,5,1,32,1,0,1,0,0,0,0,0,10,0.0081531371853952
451,3,89,5750,32,4,0,Noon,1,5,3,23,2,0,0,0,0,0,0,0,12,0.1193029490616622
452,3,83,8993,61,4,0,Evening,15,9,2,30,0,0,0,0,0,0,0,0,12,0.0017568076295645
453,3,83,9471,28,4,0,Noon,15,9,3,33,2,0,0,0,0,0,0,1,10,0.0221752903907074
454,3,89,9684,21,4,0,Morning,6,26,3,36,0,0,1,0,0,0,0,0,14,0.1696026542380914
455,3,91,12343,23,4,0,Noon,1,5,4,23,2,0,0,0,0,0,0,0,12,0.0129789864029666
456,3,55,11039,38,1,0,Evening,15,9,3,27,1,0,2,0,0,0,0,0,16,0.0114937069579672
457,3,159,11617,20,3,0,Evening,6,26,6,46,1,0,0,0,0,0,0,0,12,0.0252697592917089
458,3,168,25997,12,3,0,Evening,1,5,7,30,2,0,0,0,0,0,0,0,16,0.0059317393684979
459,3,94,20375,18,3,0,Noon,6,26,7,36,1,0,0,0,2,0,0,0,12,0.0727245687091017
460,3,56,14559,22,1,0,Evening,15,9,2,25,1,0,0,0,0,0,0,0,15,0.0032793342852922
461,3,54,10820,18,2,0,Evening,1,5,3,15,0,0,2,0,0,0,0,0,14,0.0771604938271604
462,3,67,8979,45,2,0,Noon,15,9,4,31,2,0,0,0,0,0,0,0,12,0.0495049504950495
463,3,93,11396,40,2,0,Evening,15,9,4,33,1,0,2,0,0,0,0,0,12,0.0443925233644859
464,3,103,30674,14,1,0,Evening,1,5,16,15,1,0,1,0,0,0,0,0,16,0.0037497920982203
465,3,84,10083,38,1,0,Evening,6,26,4,21,1,0,1,0,0,0,0,0,12,0.1206475259621258
466,3,88,33120,13,1,0,Evening,1,5,0,24,1,0,1,0,0,0,0,0,10,0.0090072449579009
467,3,115,24950,20,1,0,Evening,15,13,9,34,1,0,0,0,0,0,0,1,5,0.0040764281988369
468,3,95,16376,23,1,0,Evening,9,34,4,23,0,0,0,0,0,0,0,0,12,0.0073884822538323
469,3,107,18887,17,1,0,Noon,6,26,7,38,1,0,0,0,0,0,0,0,12,0.0063564131668558
470,3,112,16133,27,0,0,Evening,6,26,12,22,2,0,1,0,0,0,0,0,4,0.0120357189077261
471,3,88,7491,33,1,0,Evening,1,5,4,22,0,0,0,0,0,0,0,0,10,0.021379980563654
472,3,179,30693,14,0,0,Evening,1,5,16,16,1,0,1,0,0,0,0,0,7,0.0035721886115586
473,3,109,15697,21,0,0,Evening,15,9,6,27,0,0,0,0,0,0,0,0,10,0.0073535608933839
474,3,211,30693,14,0,0,Evening,1,5,16,16,1,0,1,0,0,0,0,0,1,0.0025581369705924
475,3,121,25252,13,0,0,Evening,6,26,15,43,0,0,2,0,0,0,0,0,16,0.024515393386545
476,3,92,8809,38,2,0,Noon,15,9,4,28,2,0,0,0,0,0,0,0,12,0.09375
477,3,107,17438,19,6,1,Noon,6,26,7,38,1,0,0,0,0,0,0,0,12,0.077473608874575
478,3,112,16133,27,6,1,Noon,6,26,12,22,2,0,1,0,0,0,0,0,12,0.0089074661285673
479,3,67,8979,45,5,1,Noon,15,9,4,31,2,0,0,0,0,0,0,0,12,0.0389357560025957
480,10,91,32475,12,4,0,Noon,1,5,2,32,1,0,0,0,0,0,0,0,10,0.0079943151536685
481,3,75,9045,30,5,1,Noon,6,26,1,28,2,0,0,0,0,0,0,0,14,0.1163954943679599
482,3,69,7505,71,3,0,Evening,15,9,2,30,0,0,0,0,0,0,0,0,10,0.040627687016337
483,3,97,7803,29,4,0,Evening,15,9,1,39,2,0,0,0,0,0,0,1,10,0.0238510762070971
484,3,105,10968,30,4,0,Evening,15,9,3,31,1,0,0,0,0,0,0,0,13,0.0176483564968012
485,10,81,32520,12,3,0,Noon,1,5,10,31,0,0,0,0,0,0,0,0,16,0.0051907205524156
486,3,91,5036,43,2,0,Evening,15,9,2,20,0,0,0,0,0,0,0,0,15,0.0134333565945568
487,3,69,7505,71,2,0,Evening,15,9,2,30,0,0,0,0,0,0,0,0,16,0.0242549143944197
488,3,115,18561,17,1,0,Noon,1,5,5,22,1,0,2,0,0,0,0,0,10,0.0162700013446282
489,3,93,11556,44,1,0,Evening,15,9,4,37,0,0,1,0,0,0,0,0,13,0.0199335548172757
490,3,68,7967,20,0,0,Evening,1,5,3,15,0,0,2,0,0,0,0,0,14,0.0384615384615384
491,3,82,8392,39,1,0,Evening,15,9,3,25,2,0,0,0,0,0,0,0,10,0.031578947368421
492,3,202,28197,11,1,0,Noon,1,5,10,29,0,0,2,0,0,0,0,0,4,0.0099923136049192
493,3,87,8992,35,0,0,Evening,1,5,4,22,1,0,0,0,2,0,0,0,1,0.0029204116929881
494,3,78,10410,25,5,1,Noon,6,26,1,28,0,0,0,0,0,0,0,0,14,0.1693363844393592
495,3,72,9568,22,5,1,Noon,1,5,4,16,0,0,1,0,0,0,0,0,12,0.0109890109890109
496,3,94,5735,44,4,0,Evening,15,9,2,20,0,0,0,0,0,0,0,0,6,0.0119416620444386
497,3,86,17295,20,4,0,Evening,10,42,3,21,0,0,2,0,0,0,0,0,12,0.0564971751412429
498,3,82,22704,11,4,0,Evening,1,5,2,31,0,0,1,0,0,0,0,0,16,0.0039634089073388
499,3,109,5749,66,4,0,Evening,15,9,3,25,0,0,0,0,0,0,0,0,7,0.0095212519225604
500,3,122,14500,13,3,0,Evening,10,42,0,31,1,0,0,0,0,0,0,0,14,0.1796875
501,3,120,16207,17,3,0,Evening,1,5,5,33,0,0,1,0,0,0,0,0,16,0.0088489103407927
502,3,109,5749,66,3,0,Evening,15,9,3,25,0,0,0,0,0,0,0,0,7,0.0035243292405638
503,3,57,11765,20,3,0,Evening,15,9,3,35,0,0,0,0,0,0,0,0,13,0.034927866362946
504,3,126,14561,15,3,0,Evening,10,42,0,31,0,0,0,0,0,0,0,0,14,0.0070643642072213
505,3,92,13141,21,2,0,Evening,1,5,4,29,2,0,1,0,1,0,0,0,12,0.0032175332245278
506,3,92,13191,22,1,0,Evening,1,5,4,34,2,0,1,0,1,0,0,0,12,0.0050065153281667
507,3,62,13015,28,2,0,Evening,10,42,2,30,1,0,0,0,0,0,0,0,12,0.007789482181055
508,3,91,9016,17,1,0,Noon,9,34,4,24,2,0,0,0,0,0,0,0,12,0.0093281148075668
509,2,85,2051,176,2,0,Evening,9,34,0,10,1,1,0,0,0,0,0,0,12,0.0707964601769911
510,3,97,15451,31,3,0,Noon,6,26,14,17,1,0,1,0,0,0,0,0,13,0.0098961468994581
511,3,94,12255,13,6,1,Evening,6,23,3,21,3,0,0,0,0,0,0,0,14,0.0450729120636323
512,3,123,10006,55,4,0,Noon,6,23,4,25,2,0,1,0,0,0,0,1,14,0.0098235833984839
