campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,is_image,is_personalised,is_quote,is_timer,is_emoticons,is_discount,is_price,is_urgency,target_audience,click_rate
458,3,168,25997,12,3,0,Evening,1,5,7,30,2,0,0,0,0,0,0,0,16,0.0059317393684979
55,3,78,21927,13,0,0,Evening,15,13,9,28,2,0,0,0,0,0,0,1,12,0.0037417947785926
1420,3,188,25272,21,1,0,Morning,11,14,30,36,1,0,2,0,0,0,0,0,12,0.0123444939333435
222,3,91,9418,24,1,0,Evening,10,42,0,30,1,0,1,0,0,0,0,0,12,0.2383879781420765
114,3,118,17996,22,6,1,Evening,10,42,4,30,2,0,0,0,1,0,0,0,16,0.0011887825697191
875,3,122,12413,46,5,1,Evening,15,31,4,40,3,0,1,0,3,0,0,1,12,0.0027652350449788
1160,3,78,9685,14,5,1,Morning,6,23,3,45,2,0,0,0,0,0,0,0,12,0.1831656961355214
1715,15,69,37579,12,4,0,Noon,15,1,4,27,1,0,1,0,0,0,0,0,12,0.01
175,3,85,6555,39,2,0,Evening,10,42,1,21,1,0,1,0,0,0,0,0,14,0.0091459314055144
1629,3,65,11669,17,4,0,Morning,15,31,4,0,6,0,0,0,0,0,0,0,12,0.1538461538461538
590,3,111,16217,35,2,0,Evening,15,1,6,28,0,0,0,0,0,0,0,0,12,0.0014706591446067
1476,10,100,23951,13,1,0,Evening,15,31,4,19,0,0,1,0,0,0,0,0,12,0.0550161812297734
19,3,71,11334,36,0,0,Evening,15,9,4,31,1,0,1,0,0,0,0,0,12,0.0054179566563467
424,3,77,40968,11,0,0,Evening,1,5,23,15,1,0,0,0,0,0,0,0,1,0.0044175253342416
1266,3,101,11374,27,2,0,Evening,2,11,2,30,0,0,1,0,0,0,0,1,12,0.0021367521367521
286,3,93,13358,22,0,0,Evening,6,26,5,36,0,0,0,0,0,0,0,0,0,0.0197322203396834
1845,15,87,27215,16,3,0,Evening,9,34,15,21,2,0,1,0,0,0,0,0,12,0.064516129032258
429,3,177,17933,29,4,0,Noon,10,42,4,32,0,0,1,0,1,0,0,0,12,0.0111844154373248
1428,10,61,13442,38,3,0,Evening,15,9,2,34,2,0,3,0,0,0,0,0,12,0.0051313009357078
1101,3,63,9521,10,5,1,Morning,15,31,3,15,2,0,0,0,0,0,0,0,12,0.0773480662983425
32,3,86,13407,24,5,1,Noon,2,11,5,22,2,0,0,0,0,0,0,0,10,0.0664136622390891
840,3,205,14496,26,3,0,Evening,1,5,4,52,1,0,4,0,0,0,0,0,12,0.0063340817406859
887,3,58,6914,51,2,0,Evening,15,9,2,33,1,0,1,0,0,0,0,0,7,0.0013448254783299
215,3,68,19544,21,3,0,Evening,1,5,7,31,2,0,0,0,0,0,0,0,8,0.0019348054679284
1811,15,185,23203,26,6,1,Morning,15,9,4,36,2,0,0,0,0,0,0,0,1,0.0574002382370458
327,3,97,12876,60,3,0,Evening,2,11,7,27,2,0,6,0,0,0,0,0,16,0.0057844214541911
561,3,112,7491,77,4,0,Evening,15,31,2,28,0,0,0,0,0,1,0,1,2,0.0030823885899378
1382,10,82,22630,19,3,0,Evening,15,12,4,23,1,0,1,0,0,0,0,0,12,0.0833333333333333
862,3,119,12414,28,3,0,Evening,15,13,5,25,1,0,0,0,1,0,0,1,15,0.0015791135909043
1473,10,76,20039,15,1,0,Evening,15,38,3,19,0,0,0,0,0,0,0,0,12,0.0
342,3,62,1545,91,3,0,Evening,2,11,0,22,1,1,1,0,0,0,0,0,12,0.5263157894736842
630,3,134,16549,14,3,0,Evening,10,42,0,31,1,0,0,0,0,0,0,0,14,0.0108108108108108
148,3,96,10007,69,2,0,Evening,6,26,6,52,1,0,1,0,0,0,0,1,14,0.0351542305703946
361,3,71,9945,90,5,1,Evening,15,9,3,39,1,0,0,0,0,0,0,0,16,0.0042823801468856
84,3,83,15098,16,0,0,Evening,1,5,6,31,2,0,0,0,1,0,0,0,10,0.0046770444460097
49,3,73,11486,42,1,0,Noon,2,11,4,27,2,0,1,0,0,0,0,0,10,0.0063157894736842
469,3,107,18887,17,1,0,Noon,6,26,7,38,1,0,0,0,0,0,0,0,12,0.0063564131668558
156,3,68,10507,27,2,0,Noon,10,42,3,39,1,0,2,0,0,0,0,0,12,0.0898876404494382
695,3,130,12600,31,2,0,Noon,10,42,5,23,1,0,2,0,2,0,0,0,12,0.0865384615384615
1741,6,173,20622,17,2,0,Evening,9,34,3,19,0,0,2,0,0,1,0,0,12,0.0114729829755736
1135,3,74,14725,26,0,0,Evening,15,9,4,31,1,0,1,0,0,0,0,0,16,0.0196552449022493
1323,10,68,17351,22,2,0,Evening,2,11,1,23,0,0,0,0,0,0,0,1,10,0.0261044176706827
1646,3,90,12558,19,3,0,Evening,6,23,4,20,2,0,0,0,0,0,0,0,14,0.1306553911205074
1544,3,58,5371,65,6,1,Evening,9,34,2,25,1,1,0,0,0,0,0,0,12,0.0332409972299169
501,3,120,16207,17,3,0,Evening,1,5,5,33,0,0,1,0,0,0,0,0,16,0.0088489103407927
180,3,80,15288,19,1,0,Evening,10,42,6,30,0,0,2,0,1,0,0,0,12,0.0045627844053621
963,3,94,12197,33,6,1,Evening,15,1,2,42,1,0,1,0,1,0,0,0,12,0.0372538584353379
917,3,115,13282,27,3,0,Evening,15,6,5,27,2,0,0,0,1,0,0,1,12,0.0158094580600621
707,3,98,13696,43,3,0,Evening,15,31,3,37,0,0,0,0,1,1,0,1,12,0.0056408359533937
1779,3,75,27363,22,5,1,Morning,15,9,4,32,2,0,0,0,0,0,0,0,1,0.0282888104838709
1649,3,134,10167,20,2,0,Evening,5,17,5,31,0,0,3,0,0,0,0,0,12,0.005061115355233
529,3,131,21778,17,2,0,Evening,6,23,6,23,0,0,1,0,0,0,0,0,12,0.0075086014976725
347,3,80,3413,52,2,0,Noon,6,10,2,13,1,0,0,0,0,0,0,0,12,0.0308451573103022
1762,3,66,9091,41,3,0,Evening,6,23,2,53,3,0,0,0,0,0,0,0,12,0.2129032258064516
1849,15,166,27698,19,4,0,Evening,9,34,15,23,2,0,0,0,0,0,0,1,12,0.0057122770014939
1630,9,97,514,89,3,0,Evening,5,17,1,7,0,0,0,0,0,0,0,0,12,0.0409233997901364
1001,3,109,9880,49,2,0,Evening,15,9,3,42,1,0,2,0,0,0,0,0,12,0.0129509713228492
902,3,112,9079,36,4,0,Evening,15,31,4,40,2,0,1,0,1,0,0,1,12,0.0019458164945367
602,3,101,12898,28,2,0,Evening,1,5,3,35,1,0,0,0,1,0,0,0,10,0.0052260256075254
967,3,69,11074,31,3,0,Evening,15,41,3,28,2,0,1,0,1,0,0,0,12,0.0163102015694722
244,3,84,4943,58,5,1,Morning,2,11,2,28,0,0,2,0,0,0,0,0,14,0.1132075471698113
1573,3,80,10897,21,5,1,Evening,15,9,1,24,0,0,0,0,0,0,0,0,14,0.3333333333333333
999,3,93,8370,53,3,0,Evening,15,18,4,33,1,0,2,0,1,1,0,0,12,0.036036036036036
1394,3,74,15056,15,4,0,Evening,11,29,4,16,0,0,1,0,0,0,0,0,12,0.1428571428571428
313,3,83,4903,55,1,0,Evening,2,11,2,17,0,0,2,0,0,0,0,0,14,0.0619469026548672
436,3,53,7156,57,2,0,Evening,6,10,4,15,0,0,0,0,0,0,0,0,4,0.0012127652202035
1791,15,102,27456,23,6,1,Evening,15,9,5,40,1,0,3,0,0,0,0,0,1,0.037037037037037
835,3,77,12354,21,4,0,Noon,1,5,3,22,0,0,2,0,0,0,0,0,12,0.2372881355932203
309,0,83,6502,129,3,0,Evening,15,9,3,28,1,0,0,0,0,0,5499,0,15,0.0080683530251367
431,3,50,7304,65,3,0,Noon,6,10,5,37,2,0,0,0,0,0,0,0,4,0.0583554376657825
661,3,94,18238,32,4,0,Evening,10,42,5,29,0,0,1,0,0,0,0,0,12,0.050531914893617
371,3,76,19716,25,6,1,Noon,15,9,10,21,1,0,1,0,0,0,0,0,12,0.0065049343937267
567,3,88,14444,39,2,0,Evening,15,31,4,40,2,0,0,0,1,0,0,0,12,0.0063519360923111
1592,3,63,9007,71,4,0,Morning,15,1,1,32,2,1,1,0,0,0,0,0,12,0.0354400472533963
182,3,102,12658,29,0,0,Evening,6,26,5,42,1,0,1,0,0,0,0,0,5,0.0045000207374227
1259,3,60,23102,25,5,1,Morning,15,13,2,32,0,0,5,0,1,1,0,0,12,0.0024266965337009
622,3,84,10743,48,0,0,Evening,15,9,4,27,1,0,0,0,2,0,0,0,12,0.0064440823869853
737,3,62,9177,16,6,1,Evening,1,5,2,22,0,0,3,0,0,0,0,0,12,0.2162162162162162
1538,3,55,5381,61,1,0,Evening,9,34,2,23,0,1,0,0,0,0,0,0,7,0.0
850,3,96,27298,16,1,0,Noon,1,5,5,34,1,0,2,0,0,0,0,0,10,0.006376522106557
1737,3,115,22540,22,3,0,Morning,15,9,3,31,1,0,1,0,0,0,0,0,1,0.0353867028493894
297,3,79,16859,15,3,0,Evening,10,42,3,31,1,0,1,0,2,0,0,0,14,0.0413264455924012
809,3,100,10528,54,6,1,Evening,15,31,3,37,0,0,0,0,0,0,0,1,16,0.0050498880065159
462,3,67,8979,45,2,0,Noon,15,9,4,31,2,0,0,0,0,0,0,0,12,0.0495049504950495
1227,3,58,22079,21,3,0,Noon,9,34,7,20,0,0,0,0,0,0,0,0,12,0.0038847957133288
1112,3,85,16364,20,6,1,Evening,15,1,4,45,1,0,0,0,0,0,0,1,12,0.0058977719528178
378,3,80,19716,25,3,0,Noon,15,9,10,20,1,0,1,0,0,0,0,0,12,0.0209895052473763
1855,15,51,16227,29,2,0,Evening,15,31,4,20,1,0,0,0,0,0,0,0,12,0.08
106,3,62,9603,23,3,0,Evening,1,5,3,22,0,0,1,0,0,0,0,1,14,0.0553435114503816
127,3,94,15119,24,5,1,Noon,1,5,8,29,1,0,1,0,0,0,0,0,16,0.0048882434203535
1324,10,66,9802,69,1,0,Evening,15,13,2,31,0,0,2,0,0,0,0,0,15,0.0023299391688051
753,3,102,11489,43,6,1,Evening,15,1,4,35,2,0,0,0,0,0,0,1,12,0.0061043976579045
356,3,167,11795,35,1,0,Evening,2,11,4,27,2,0,2,0,0,0,0,0,12,0.0128107261695047
1531,3,44,6583,35,1,0,Evening,15,1,2,24,0,1,0,0,0,0,0,0,12,0.0670103092783505
683,3,161,17296,24,5,1,Noon,10,42,2,28,1,0,0,0,0,0,0,0,14,0.0856438693776956
731,3,136,35983,18,4,0,Evening,1,5,4,20,2,0,2,0,0,0,0,0,10,0.0117169896349707
782,3,116,27577,13,5,1,Noon,1,5,3,42,0,0,2,0,0,0,0,0,12,0.0047315015391631
210,3,68,19555,22,5,1,Noon,1,5,7,35,2,0,0,0,0,0,0,0,5,0.0024084954202094
1031,3,81,13285,33,6,1,Evening,15,1,2,39,2,0,0,0,2,0,0,0,12,0.0385919775464857
141,3,121,10777,49,4,0,Evening,15,9,3,27,1,0,0,0,1,0,0,0,16,0.0031356608840821
1357,3,168,28910,19,3,0,Evening,11,14,25,24,2,0,0,0,0,0,0,0,12,0.008697820868535
1262,3,70,20786,23,0,0,Evening,15,24,3,32,1,0,2,0,0,1,0,0,12,0.0097388606394897
989,3,105,16029,26,1,0,Evening,15,9,3,37,0,0,0,0,0,0,0,0,12,0.0125071638067626
1491,10,51,9101,44,2,0,Evening,15,13,1,10,1,1,3,0,0,0,0,0,12,0.0
1245,14,69,28481,17,2,0,Noon,6,23,5,26,1,0,0,0,0,0,0,0,12,0.0036130068245684
1543,3,90,14319,24,4,0,Noon,6,23,4,25,2,0,0,0,0,0,0,0,12,0.0379310344827586
712,3,122,19735,35,2,0,Evening,1,5,1,21,0,0,2,0,0,0,0,0,12,0.0091827364554637
1194,3,88,13088,23,5,1,Morning,6,23,5,30,2,0,0,0,0,0,0,0,12,0.0275329066537857
775,3,109,28556,19,1,0,Evening,12,20,0,26,0,0,1,0,0,0,0,0,10,0.0062618224512425
1866,9,92,33726,47,1,0,Evening,9,34,36,77,0,0,0,0,0,0,0,0,12,0.0174807414076375
11,3,77,7552,36,3,0,Noon,6,26,2,35,2,0,0,0,0,0,0,0,14,0.117599569429494
1605,3,65,11167,19,3,0,Evening,15,13,2,22,2,0,1,0,0,0,0,1,12,0.0066844919786096
1753,9,110,42075,25,5,1,Evening,15,9,40,67,1,0,2,0,0,0,0,0,12,0.0108928988634333
283,3,77,11062,31,1,0,Evening,2,11,4,28,2,0,2,0,0,0,0,0,15,0.012603101286704
292,3,66,15402,31,4,0,Noon,2,11,3,24,0,0,2,0,0,0,0,0,10,0.011970802919708
627,3,106,6882,47,3,0,Evening,15,28,2,32,1,0,1,0,0,0,1399,0,12,0.0027669757702662
922,3,96,8927,43,2,0,Evening,10,42,4,29,0,0,0,0,0,0,0,0,12,0.0049450285659417
772,3,98,14390,33,3,0,Evening,15,12,4,33,0,0,0,0,0,0,0,0,12,0.0033645377718843
130,3,82,9816,23,2,0,Evening,15,9,4,38,1,0,0,0,0,0,5499,0,12,0.0025426807119505
1111,3,99,6369,27,6,1,Evening,15,28,3,32,0,0,2,0,0,0,0,0,10,0.0725806451612903
324,3,97,12874,60,4,0,Noon,2,11,7,27,2,0,6,0,0,0,0,0,16,0.0032387759660486
1041,3,100,15025,39,1,0,Evening,15,6,3,45,0,0,0,0,0,0,0,0,12,0.0564334085778781
758,3,79,20796,31,3,0,Evening,10,42,4,37,1,0,1,0,0,0,0,0,12,0.0036528999552706
1419,3,61,27189,19,4,0,Evening,9,34,4,36,0,0,0,0,0,0,0,1,7,0.0061491160645657
1760,10,45,29187,20,0,0,Noon,12,20,4,20,2,0,0,0,0,0,0,0,7,0.2
950,3,95,8340,37,4,0,Evening,15,8,3,41,2,0,2,0,0,0,0,1,12,0.00712691834783
783,3,106,10427,21,5,1,Noon,1,5,3,18,0,0,3,0,0,0,0,0,12,0.1939393939393939
696,3,79,13307,32,1,0,Noon,10,42,2,38,1,0,0,0,0,0,0,0,12,0.0075765934753025
1002,3,87,12509,39,1,0,Evening,15,9,3,24,0,0,0,0,0,0,0,0,12,0.0121909591846686
1681,3,75,9242,12,3,0,Evening,10,42,1,26,2,0,1,0,0,0,0,0,12,0.16875
159,3,71,9752,40,1,0,Morning,2,11,3,29,2,0,1,0,0,0,0,0,16,0.0083819241982507
1381,10,47,6765,44,4,0,Evening,9,34,1,23,0,1,1,0,0,0,0,0,12,0.005020324822509
635,12,75,7332,70,1,0,Evening,6,10,3,30,1,0,0,0,0,0,0,0,12,0.0015186028853454
517,3,109,15826,23,2,0,Evening,15,9,6,36,0,0,0,0,0,0,0,0,12,0.0264930399640772
1348,3,75,16274,34,1,0,Evening,2,11,3,38,0,0,3,0,0,0,0,0,12,0.0272983870967741
598,3,116,14452,24,4,0,Evening,15,1,4,32,0,0,1,0,0,1,0,0,12,0.004
196,3,93,14350,34,2,0,Evening,2,11,3,27,2,0,0,0,0,0,0,0,16,0.0032884116373898
1557,3,58,5371,65,4,0,Evening,9,34,2,25,1,1,0,0,0,0,0,0,12,0.0165340626553953
1742,15,118,29928,25,2,0,Morning,15,9,3,41,0,0,0,0,0,0,0,0,10,0.006607654905872
411,3,66,13610,40,4,0,Evening,15,31,3,37,0,0,1,0,1,0,0,1,12,0.0028523963263642
97,3,84,1703,112,2,0,Noon,6,10,1,55,2,0,0,0,0,0,0,0,12,0.0303030303030303
893,3,116,8800,40,1,0,Evening,15,28,4,31,2,0,3,0,0,0,0,0,12,0.017240512691631
846,3,77,12343,21,2,0,Evening,1,5,3,22,0,0,2,0,0,0,0,0,12,0.1756756756756756
157,3,71,9752,40,1,0,Evening,2,11,3,29,2,0,1,0,0,0,0,0,16,0.0014216303761022
420,3,91,12152,39,1,0,Evening,15,31,4,33,0,0,1,0,0,0,0,0,15,0.0018796992481203
1188,3,77,23074,20,0,0,Morning,15,9,3,20,1,0,0,0,0,0,0,0,1,0.2346938775510204
478,3,112,16133,27,6,1,Noon,6,26,12,22,2,0,1,0,0,0,0,0,12,0.0089074661285673
932,3,104,10392,38,2,0,Evening,10,42,3,30,1,0,0,0,0,0,0,0,12,0.0133283968900407
669,3,82,29342,18,3,0,Evening,1,5,1,49,0,0,1,0,0,0,0,0,16,0.0034074743888049
951,3,93,8334,37,4,0,Evening,15,28,3,40,2,0,2,0,0,0,0,1,12,0.0047760839084616
1482,10,67,5155,53,0,0,Evening,15,31,1,26,2,1,0,0,0,0,0,0,12,0.0416666666666666
1224,15,86,7307,45,4,0,Evening,14,33,1,15,0,0,1,0,0,0,0,0,12,0.0002205966698726
448,3,98,17466,16,5,1,Morning,9,34,0,29,1,0,0,0,0,0,0,0,12,0.1257950530035335
945,3,86,10139,32,0,0,Evening,10,42,2,39,1,0,0,0,0,0,0,0,12,0.0062674620554255
179,3,67,10818,31,1,0,Evening,1,5,3,33,0,0,0,0,0,0,0,0,11,0.0022742438479661
391,3,103,13971,24,4,0,Noon,1,5,3,20,0,0,2,0,0,0,0,0,13,0.0124139792200782
579,10,87,20027,14,0,0,Evening,15,13,5,29,0,0,0,0,0,1,0,1,12,0.0010783747352204
1235,3,59,13060,23,6,1,Evening,15,37,4,27,1,0,0,0,0,0,0,1,12,0.060377358490566
1617,15,55,12349,40,1,0,Evening,15,1,5,1,1,1,1,0,0,0,0,0,6,0.0074074074074074
975,3,102,7712,24,1,0,Evening,10,42,5,52,1,0,0,0,2,0,0,0,12,0.1020881670533642
1558,3,55,5158,53,4,0,Evening,9,34,1,26,2,1,0,0,0,0,0,0,12,0.0396039603960396
807,3,103,11070,43,4,0,Evening,15,31,4,39,0,0,0,0,0,0,0,1,12,0.0028419856006062
926,3,100,10214,41,6,1,Evening,15,6,5,18,2,0,0,0,2,0,0,0,12,0.0109444082046821
1556,3,55,7840,58,4,0,Evening,9,34,2,28,0,0,0,0,0,0,0,0,12,0.0980392156862745
966,3,120,15872,29,4,0,Evening,15,1,4,25,0,0,2,0,0,0,0,0,12,0.0167738970588235
665,3,99,14170,26,5,1,Noon,10,42,0,33,1,0,1,0,0,0,0,0,14,0.0068201193520886
143,3,81,7806,24,4,0,Evening,10,42,0,31,1,0,2,0,0,0,0,0,12,0.2049689440993788
1665,3,40,10087,20,5,1,Noon,9,34,6,28,0,0,1,0,0,0,0,0,12,0.04
1349,3,63,19822,23,1,0,Noon,5,17,4,30,0,0,4,0,0,0,0,0,12,0.0274661396268092
422,3,83,17933,29,0,0,Evening,10,42,4,32,0,0,1,0,1,0,0,0,12,0.0122076036994994
637,3,127,11019,40,0,0,Evening,15,9,3,41,0,0,3,0,0,0,0,0,12,0.0051083152019676
1327,3,43,6862,50,3,0,Evening,2,11,5,31,1,0,0,0,0,0,0,0,12,0.48
800,3,96,11728,32,1,0,Evening,10,42,2,32,0,0,0,0,0,0,0,0,12,0.0042947558770343
998,3,104,8403,49,3,0,Evening,15,1,3,45,2,0,2,0,1,1,0,0,12,0.0068274629913221
616,3,52,4489,32,3,0,Noon,10,42,1,4,1,0,1,0,0,0,0,0,12,0.1054054054054054
295,3,98,13358,22,4,0,Evening,6,26,5,36,0,0,0,0,0,0,0,0,5,0.0284352744030163
1024,3,68,7673,16,5,1,Evening,6,23,3,15,2,0,0,0,0,0,0,0,14,0.0367803837953091
1795,3,60,9063,25,5,1,Morning,11,29,3,52,2,0,5,0,0,0,0,0,14,0.0534124629080118
89,3,85,8424,18,6,1,Evening,1,5,3,23,2,0,1,0,0,0,0,1,14,0.2134337727558066
42,3,88,9054,46,0,0,Evening,15,9,3,28,1,0,0,0,0,0,0,0,10,0.0069854803309133
1703,3,74,20667,17,1,0,Evening,10,42,4,34,0,0,0,0,0,0,0,0,12,0.0719108710330857
1824,15,72,13729,31,1,0,Morning,15,31,7,21,1,0,1,0,0,0,0,0,12,0.0
132,3,97,20850,16,1,0,Evening,1,5,7,35,2,0,1,0,0,0,0,0,7,0.0052844725404978
894,3,101,7307,23,0,0,Evening,15,13,4,41,2,0,1,0,0,0,0,1,12,0.0042243604787608
882,3,83,11655,47,5,1,Evening,15,9,4,33,1,0,1,0,2,0,0,0,12,0.0124708195109964
1424,10,58,17954,23,4,0,Noon,9,34,2,25,0,0,0,0,0,0,0,0,14,0.0087408048463868
1750,3,86,12514,17,4,0,Evening,6,23,5,25,0,0,0,0,0,0,0,0,12,0.218978102189781
1462,10,55,7679,54,3,0,Evening,9,34,2,29,0,0,0,0,0,0,0,0,12,0.0069767441860465
165,3,73,14713,26,4,0,Evening,15,6,3,27,1,0,1,0,0,0,8000,1,12,0.0020615547406637
725,3,106,13893,19,5,1,Noon,10,42,0,33,1,0,1,0,0,0,0,0,14,0.0251434818256354
291,3,84,6892,47,5,1,Morning,15,9,2,30,1,0,0,0,0,0,0,0,10,0.0059598398484061
1104,3,156,8245,40,4,0,Evening,9,34,1,18,2,0,0,0,0,0,0,0,12,0.0044809953081343
1789,15,72,17353,41,0,0,Evening,9,34,11,50,0,0,0,0,0,0,0,0,7,0.0274059910771191
1761,15,72,28643,10,6,1,Noon,15,1,3,22,0,0,1,0,0,0,0,0,12,0.0139658078497471
779,3,90,14982,41,0,0,Evening,15,31,5,33,1,0,2,0,3,0,0,1,12,0.0050116939525559
349,3,87,7597,79,1,0,Noon,2,11,4,30,2,0,0,0,0,0,0,0,10,0.0496246872393661
572,3,109,16139,32,0,0,Evening,15,31,4,25,1,0,1,0,0,0,0,0,12,0.0043372747457014
1757,3,63,26690,26,4,0,Evening,15,9,5,33,0,0,0,0,0,0,0,0,12,0.1574803149606299
1780,3,85,16312,23,1,0,Evening,6,23,5,31,0,0,0,0,0,0,0,0,12,0.0442110260518663
1388,3,188,35892,9,2,0,Noon,11,14,12,25,1,0,0,0,0,0,0,0,12,0.0090343933091819
1507,10,36,3758,109,0,0,Noon,15,1,1,51,1,1,1,0,0,0,0,0,12,0.0231958762886597
1240,3,55,9417,46,4,0,Morning,9,34,4,33,2,0,5,0,0,0,0,0,12,0.0175657031328869
915,3,100,3538,90,3,0,Evening,15,6,1,38,0,0,0,0,1,0,0,0,12,0.0738831615120274
459,3,94,20375,18,3,0,Noon,6,26,7,36,1,0,0,0,2,0,0,0,12,0.0727245687091017
376,3,93,7990,51,6,1,Noon,15,9,3,29,1,0,0,0,0,0,0,0,12,0.0102628370139547
334,3,86,11375,65,1,0,Noon,2,11,4,27,2,0,1,0,0,0,0,0,10,0.0350809560524286
1095,3,74,10138,28,1,0,Evening,15,28,2,37,0,0,0,0,0,0,0,0,12,0.0355049982764563
1663,15,132,20200,25,4,0,Noon,15,1,2,35,1,0,1,0,0,0,0,0,12,0.0103477616446628
1377,9,112,19271,65,4,0,Noon,11,14,33,84,0,0,3,0,0,0,0,0,12,0.0048194896018649
817,3,37,12734,12,3,0,Evening,9,34,3,27,0,0,0,0,1,0,0,0,12,0.008822911560815
1051,3,98,18741,33,4,0,Evening,15,6,3,42,2,0,2,0,0,0,0,0,16,0.0029486927462158
1867,3,114,13108,29,5,1,Evening,15,9,3,38,2,0,1,0,1,0,0,0,16,0.0069347076433362
1752,3,100,17937,24,2,0,Noon,6,23,5,29,2,0,0,0,0,0,0,0,12,0.0122273628552544
868,3,91,14559,20,2,0,Evening,1,5,5,37,1,0,3,0,0,0,0,0,10,0.0071269487750556
1820,15,171,39583,14,1,0,Evening,15,9,5,26,2,0,2,0,0,0,0,0,12,0.0066958027541848
1062,3,87,15049,40,1,0,Evening,15,6,3,34,2,0,2,0,0,0,0,0,12,0.0305810397553516
329,3,94,9956,78,2,0,Evening,2,11,5,27,2,0,1,0,0,0,0,0,15,0.004309564335639
943,3,68,11601,37,2,0,Noon,6,23,3,35,2,0,0,0,0,0,0,0,14,0.0177667311055877
319,3,80,19716,25,5,1,Evening,15,9,10,21,1,0,1,0,0,0,0,0,16,0.0131367292225201
1448,10,76,6995,56,5,1,Evening,15,9,2,27,2,0,0,0,0,0,0,0,7,0.002088872009115
1281,3,65,6778,43,4,0,Evening,9,34,1,39,0,0,0,0,1,0,0,0,12,0.0194895591647331
1880,3,74,10601,31,4,0,Evening,2,11,4,25,2,0,1,0,0,0,0,0,16,0.0042489511237005
168,3,75,11089,39,3,0,Evening,6,26,2,32,2,0,0,0,0,0,0,0,14,0.0907606921318968
13,3,82,9587,33,2,0,Evening,15,9,2,27,1,0,0,0,0,0,0,0,15,0.0064634277711946
172,3,71,1655,112,3,0,Noon,2,11,0,22,1,0,1,0,0,0,0,0,12,0.125
650,3,78,15872,22,1,0,Evening,1,5,3,22,1,0,2,0,0,0,0,0,10,0.0034619887762929
261,3,78,10405,25,1,0,Evening,6,26,0,28,0,0,0,0,0,0,0,0,14,0.2519230769230769
1147,3,63,18664,38,4,0,Evening,9,34,3,39,1,0,1,0,0,0,0,0,9,0.0063207535523375
1330,3,66,17919,18,2,0,Noon,10,42,5,20,0,0,1,0,0,0,0,0,12,0.0106019151846785
673,3,77,14867,32,2,0,Evening,15,31,3,36,2,0,0,0,0,0,0,0,12,0.0079343733189887
259,3,87,12271,42,1,0,Evening,15,31,3,32,2,0,0,0,0,0,0,0,5,0.0040444059262927
845,3,98,12035,34,1,0,Evening,15,6,5,25,0,0,0,0,1,0,0,0,12,0.0052485420716467
1129,11,87,15280,30,2,0,Noon,15,9,2,36,1,0,0,0,0,0,0,0,10,0.0315315315315315
139,3,53,9526,21,5,1,Evening,1,5,4,21,0,0,1,0,0,0,0,0,12,0.0672268907563025
1735,15,94,22188,25,4,0,Evening,9,34,2,38,1,0,1,0,0,0,0,0,12,0.0109044259140474
550,3,110,20118,18,2,0,Evening,15,12,7,27,2,0,0,0,0,0,0,1,15,0.0072908439151831
939,3,74,4438,30,3,0,Evening,10,42,1,4,1,0,2,0,0,0,0,0,12,0.1858288770053476
1445,3,83,7457,60,6,1,Noon,15,9,1,29,1,0,2,0,0,0,0,0,7,0.0045618703668504
1182,3,156,15833,16,1,0,Noon,6,23,3,44,0,0,0,0,3,0,0,0,12,0.0199304017715912
1113,3,88,13108,26,6,1,Evening,15,36,2,138,0,0,0,0,0,0,0,1,12,0.0047967684928048
559,3,109,7458,75,4,0,Evening,15,1,2,28,1,0,0,0,0,1,0,1,2,0.0056631648063033
140,3,124,10332,81,4,0,Evening,6,26,6,51,0,0,1,0,0,0,0,0,14,0.025943396226415
1641,3,74,11044,30,5,1,Evening,15,9,1,60,1,0,1,0,0,0,0,1,12,0.0187239944521497
532,14,102,26787,17,0,0,Evening,6,26,4,30,1,0,0,0,0,0,0,0,12,0.0099162011173184
225,3,98,12091,28,1,0,Noon,10,42,5,38,2,0,0,0,0,0,0,0,12,0.0060561958639468
724,3,54,4502,33,5,1,Evening,6,22,1,38,1,0,0,0,0,0,0,0,14,0.2647342995169082
787,3,112,13373,35,3,0,Evening,15,9,3,36,3,0,1,0,1,0,0,0,12,0.0101658640984483
1627,9,218,30321,49,3,0,Evening,11,14,39,83,0,0,3,0,0,0,0,0,12,0.0078310884902654
1817,15,80,21819,26,2,0,Evening,15,9,5,31,0,0,2,0,0,0,0,0,1,0.0257017066956623
410,3,64,12089,40,4,0,Noon,10,42,4,28,1,0,0,0,0,0,0,0,12,0.0100626778854378
326,3,88,9951,44,3,0,Evening,15,9,4,27,1,0,0,0,0,0,0,0,16,0.0047666673759921
1178,3,74,13621,33,1,0,Evening,15,9,3,31,1,0,0,0,0,0,0,0,10,0.0295116772823779
300,3,83,23963,21,2,0,Evening,2,11,12,30,2,0,3,0,0,0,0,0,15,0.0039123180484437
1190,3,94,21571,16,6,1,Evening,15,18,2,26,1,0,0,0,0,0,0,0,12,0.0038534342888047
1076,3,85,15880,39,1,0,Evening,15,24,3,26,1,0,4,0,0,0,0,0,12,0.0074178735429176
1365,3,86,18110,29,0,0,Noon,15,9,4,32,0,0,0,0,0,0,0,1,12,0.0136615239665528
